0.913995516098 0.319736947328 0.249760847744 
0.965714238536 0.197717283574 0.168237585766 
0.302817452332 0.543018414521 0.78321937671 
0.310303848349 0.880909977065 0.357364147624 
0.820411825685 0.564776256812 0.089175198444 
0.829564281142 0.553190489667 0.0761799553424 
0.911656600981 0.327869989938 0.247756960722 
0.567346790356 0.815890353314 0.111537217299 
0.298195861545 0.566634131917 0.76811782215 
0.648630616996 0.435525764375 0.624175961777 
0.622712513048 0.561553248374 0.544873448917 
0.907460738913 0.40370020348 0.116366460122 
0.661514978472 0.58491850728 0.469327468937 
0.637656621458 0.570061893816 0.518096004935 
0.768892729604 0.543527619202 0.336721988482 
0.679970642254 0.576531712005 0.453046477445 
